QA/QC ?,Monitoring Session ,Date Processed,Processed by,Location,Propagule ID,Dead/Alive/Dying,Plumule color,Hypocotyl color,Epicotyl length (cm),Treatment,Mainstem leaf count,Total leaf count,Mainstem leaf node count,Total leaf node count,Condition,Notes,Date entered,Data entered by
Y,1,9/24/2021,"LU, HAS",10B,675,A,G,G,4.6,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,687,A,G,G,3.7,TP,2,2,1,1,H,DEFORMED LEAVES,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,686,A,G,G,5.6,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,685,A,G,LB,4.8,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,654,A,G,LB,4.6,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,648,A,G,LB,4.2,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,646,A,G,G,5.5,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,644,A,G,G,5.4,CC,2,2,1,1,W,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,664,A,G,G,4,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,660,A,G,G,4.6,CC,2,2,1,1,W,HYPO WRINKLY,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,630,A,G,G,7.7,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,634,A,G,G,4,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,677,A,G,YG,3.1,TP,2,2,1,1,W,HYPO WRINKLY,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,679,A,G,G,1.9,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,642,A,G,LB,4.8,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,640,A,G,LB,3.2,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,632,A,G,LB,5,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,663,A,G,G,6.6,TP,2,2,1,1,W,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,638,A,G,G,6,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,671,A,G,LB,7.1,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,650,A,G,G,3.7,CC,2,2,1,1,H,DEFORMED LEAVES,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,661,A,G,YG,4.1,CC,2,2,1,1,H,NICKS ON LEAVES,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,667,A,G,G,5.9,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,636,A,G,YG,3.4,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,658,A,G,YG,3.8,TP,2,2,1,1,D,"CURLED LEAVES, BIT ON LEAF",9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,662,A,G,G,5.7,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,652,A,G,G,4.3,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,659,A,G,G,6.5,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,669,A,G,LB,3.6,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,673,A,G,G,2.8,TP,2,2,1,1,H,SMALL SPOT ON LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,643,A,G,G,3.7,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,657,A,G,YG,8.5,TP,2,2,1,1,W,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10A,656,A,G,G,3.8,CC,2,2,1,1,H,,9/1/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,624,A,G,YB,3.7,CC,1,1,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,629,A,G,G,6,CC,1,1,1,1,W,EPI DYING,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,633,A,G,G,3.3,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,616,A,B,G,5.2,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,602,A,G,G,5.1,CC,0,0,1,1,H,LEAF FELL OFF DURING PROCESSING,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,649,A,G,G,4.6,BB,2,2,1,1,H,LEAVES STARTING TO CURL,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,637,A,G,G,7.3,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,627,A,G,B,8.5,TP,0,0,1,1,WD,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,620,A,G,G,6.8,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,645,A,B,G,8.1,TP,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,606,A,G,G,7.5,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,641,A,G,G,2.5,CC,2,2,1,1,H,LEAVES STARTING TO CURL,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,618,A,G,G,6.3,BB,2,2,1,1,H,DAMAGED (SUN),9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,614,A,G,G,3.3,BB,2,2,1,1,H,ONE LEAF DROOPING,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,610,A,G,G,7.2,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,631,A,G,G,6.4,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,608,A,G,Y,13.7,TP,2,2,1,1,W,EPI DROOPY,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,635,A,G,G,5.4,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,617,A,B,G,3.3,TP,1,1,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,653,D,B,B,4,CC,1,1,1,1,Dead,"SLIGHTLY GREEN @ BOTTOM, HYPO BROKEN",9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,623,A,G,G,5.2,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,612,A,G,G,7.2,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,625,A,G,Y,9,CC,2,2,1,1,H,LEAVES STARTING TO CURL,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,628,A,G,G,5.9,TP,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,639,A,B,B,2.5,BB,0,0,1,1,NA,NO LEAVES,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,626,A,G,G,9.8,BB,2,2,1,1,NA,HYPO DROOPY,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,655,A,G,G,3.6,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,647,A,G,G,4.5,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,651,A,G,G,6.5,TP,2,2,1,1,H,HYPO DROOPY,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11C,622,A,B,G,4.9,TP,1,1,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,581,A,G,Y,2.5,CC,4,4,2,2,W,2 LEAVES BROWNING,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,574,A,G,B,1.7,BB,4,4,2,2,H,"1 LEAF CURLING, 1 LEAF FELL",9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,562,A,G,G,1,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,561,A,G,Y,4.2,BB,2,2,2,2,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,585,D,B,B,1.8,TP,2,2,1,1,Dead,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,567,A,G,G,3.2,BB,2,2,2,2,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,560,A,G,G,1,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,558,A,G,G,2.8,TP,4,4,2,2,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,571,A,G,Y,2,CC,2,2,1,1,H,PLUM BROWNING,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,568,A,G,B,3.1,CC,3,3,2,2,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,577,A,G,G,2,TP,1,1,1,1,W,BROWNING @ BASE,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,564,A,G,G,2.7,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,559,A,G,G,3,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,553,A,G,G,3.2,TP,6,6,2,2,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,555,A,G,G,2.1,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,573,A,G,G,1.7,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,579,A,G,G,1.4,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,556,A,G,G,2,BB,1,1,2,2,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,565,A,G,B,2.2,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,576,A,G,B,2.5,CC,0,0,1,1,W,EPI BROWN,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,589,A,G,G,4,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,575,A,G,G,5,BB,1,1,1,1,W,LEAF IS BROWNING,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,554,A,G,G,9,BB,4,4,2,2,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,587,A,G,G,4.5,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,583,A,G,G,7.8,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,563,A,G,G,8,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,569,A,G,G,5.8,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,570,A,G,G,4.5,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,552,A,G,G,5.2,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11A,572,A,G,G,2.7,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,594,D,B,B,2,BB,2,2,1,1,Dead,HYPO SHRIV,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,609,A,G,G,5.3,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,557,A,G,G,2.7,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,598,A,G,G,6.6,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,595,A,G,B,6.5,TP,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,590,A,G,G,3.7,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,578,A,G,G,3.1,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,593,A,G,LB,4.6,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,592,A,G,G,5.5,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,605,D,LB,LB,3.7,TP,2,2,1,1,Dead,SHRIV HYPO,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,603,A,G,YG,4.5,BB,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,582,A,G,G,7.3,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,615,A,G,G,5.1,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,566,D,B,LB,6.7,TP,0,0,0,0,Dead,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,604,D,B,LB,6.2,BB,2,2,1,1,Dead,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,613,A,G,G,3.5,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,599,A,G,G,4.5,CC,2,2,1,1,H,PLUM BRN ON TIP,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,621,A,G,G,7,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,586,A,G,G,7.2,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,588,A,G,G,6.2,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,596,A,B,G,5.3,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,611,A,G,G,4.7,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,607,A,G,LB,4.5,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,580,A,G,G,9.6,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,619,A,G,G,9.5,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,584,A,G,G,4.1,TP,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,591,A,B,G,5.2,TP,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,600,A,G,GG,6.6,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,597,A,G,G,5,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",11B,601,A,G,G,3.8,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,642,A,G,B,4.6,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,669,A,G,LB,3.4,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,658,A,G,G,4.3,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,656,A,G,G,5.5,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,652,A,G,G,4.3,TP,0,0,1,1,H,LEAVES FELL,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,654,A,G,YG,4.4,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,644,A,G,G,5.5,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,671,A,G,G,7.1,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,679,A,G,G,2.5,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,643,A,G,G,3.7,BB,2,2,1,1,H,SOFT HYPO,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,632,A,G,B,4.6,CC,2,2,1,1,H,SOFT HYPO,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,660,A,G,G,4.6,CC,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,646,A,G,LB,6.3,TP,3,3,2,2,H,1 LEAF FELL OFF,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,657,D,B,DB,8.6,TP,2,2,1,1,WD,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,673,A,G,G,4.5,TP,4,4,2,2,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,640,D,B,DB,2.9,TP,2,2,1,1,Dead,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,638,A,G,G,6.5,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,667,A,G,G,5.1,CC,2,2,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,650,A,G,G,4.2,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,664,A,G,G,5.8,CC,4,4,2,2,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,662,A,G,G,5.2,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,636,A,G,G,2.9,BB,0,0,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,630,A,G,G,7.8,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,661,A,G,Y,3.9,CC,4,4,2,2,P,LEAF PREDATION,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,663,A,G,G,6.4,TP,2,2,1,1,WD,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,648,A,G,LB,3.8,BB,1,1,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,659,A,G,G,6.3,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,685,A,G,Y,4.5,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,677,A,B,YG,2.6,TP,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10A,634,A,G,G,4.1,TP,2,2,1,1,H,WRINKLES ON HYPO,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,702,A,G,DB,4.7,BB,1,1,1,1,WD,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,724,A,G,LB,7.7,BB,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,615,A,G,G,3.9,TP,1,1,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,718,A,G,G,3.8,BB,2,2,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,625,A,G,G,5.2,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,703,A,G,G,4.5,TP,1,1,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,714,A,G,G,3.1,BB,1,1,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,730,A,G,G,2.9,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,721,A,G,G,3,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,709,A,G,LB,6.3,CC,2,2,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,706,A,G,G,4,TP,4,4,1,1,D,2 DEAD LEAVES,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,728,A,G,G,5,TP,0,0,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,723,A,B,G,7.9,TP,2,2,1,1,WD,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,726,A,G,G,6.1,TP,2,2,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,704,A,B,G,3.1,CC,2,2,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,727,A,G,YG,5.2,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,720,A,G,G,3.4,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,722,A,B,YG,3.6,CC,2,2,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,705,A,G,G,3.1,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,616,A,G,G,8,TP,1,1,1,1,WD,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,711,A,G,YG,3.7,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,708,A,G,G,5,BB,1,1,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,710,A,G,G,4.8,CC,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,719,A,G,G,4.7,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,701,D,B,LB,1.8,CC,2,2,1,1,WD,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,731,A,G,G,2.6,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,717,A,G,G,6,CC,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10C,729,A,G,G,5.1,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,684,A,G,G,4.1,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,689,A,G,G,3,BB,1,1,2,2,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,666,A,G,G,2.2,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,691,A,G,G,3.8,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,696,A,G,LB,2.8,CC,2,2,1,1,WD,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,700,A,G,G,6,CC,1,1,1,1,WD,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,675,A,G,G,4.5,BB,1,1,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,676,A,G,G,5.5,TP,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,672,A,G,Y,4.7,TP,0,0,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,681,A,G,G,3,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,687,A,G,G,3.4,TP,2,2,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,695,A,G,G,6.2,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,680,A,G,G,4,TP,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,693,A,G,G,3.9,CC,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,678,A,G,G,9.8,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,690,A,G,LB,5.6,CC,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,674,A,G,G,6.6,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,707,A,G,G,3.2,BB,2,2,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,694,A,G,G,4,BB,2,2,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,698,A,B,G,5.5,TP,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,692,A,G,YG,4.7,BB,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,699,A,G,G,8.6,TP,2,2,1,1,W,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,697,A,G,G,2.6,CC,2,2,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,682,A,G,G,5.7,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,668,A,G,G,12,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,688,A,G,LB,3.5,CC,2,2,1,1,H,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,665,A,G,G,6.8,TP,1,1,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,686,A,G,G,5.4,TP,0,0,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,670,A,G,G,8,CC,1,1,1,1,D,,9/5/2023,AJH
Y,2,10/7/2021,"LU, LP, KH",10B,683,A,G,G,5.9,TP,2,2,1,1,H,,9/5/2023,AJH
Y,3,10/13/2021,2021 COHORT,11C,626,D,B,B,4.6,BB,4,4,1,1,Dead,,9/6/2023,AJH
Y,3,10/13/2021,2021 COHORT,11C,573,A,G,G,4.8,TP,2,2,1,1,H,,9/6/2023,AJH
Y,3,10/13/2021,2021 COHORT,11C,574,A,G,G,3.5,BB,3,3,1,1,H,1 LEAF DEAD,9/6/2023,AJH
Y,3,10/13/2021,2021 COHORT,11C,554,A,G,G,10.8,BB,4,4,2,2,H,,9/6/2023,AJH
Y,3,10/13/2021,2021 COHORT,11C,581,A,G,BG,6.1,CC,3,3,1,1,W,,9/6/2023,AJH
Y,3,10/13/2021,2021 COHORT,11C,552,A,G,G,6.4,TP,2,2,1,1,H,,9/6/2023,AJH
Y,3,10/13/2021,2021 COHORT,11C,589,A,G,G,4,CC,2,2,1,1,H,,9/6/2023,AJH
